,loss,loss_prob,loss_dist,loss_prob_class,Val_loss,Val_loss_prob,Val_loss_dist,Val_loss_prob_class,lr,_metric
0,3.525681936740875,0.6497172921895981,14.379822635650635,0.0,3.594550025996877,0.563211021138661,15.156694924653467,0.0,0.0003,3.594550025996877
1,3.0377141714096068,0.7523418605327606,11.426861095428468,0.0,3.2010599534903,0.44979855907497124,13.756306719424119,0.0,0.0003,3.2010599534903
